danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,added_at,albumid,artists,genre,imagehref,trackName
0.774,0.439,5,-7.612,0,0.0364,0.595,0.00127,0.109,0.661,125.085,audio_features,2bsC6KLZ6a9v6zdoDkziBL,spotify:track:2bsC6KLZ6a9v6zdoDkziBL,https://api.spotify.com/v1/tracks/2bsC6KLZ6a9v6zdoDkziBL,https://api.spotify.com/v1/audio-analysis/2bsC6KLZ6a9v6zdoDkziBL,164627,4,2018-07-31T06:31:17Z,5h9FO7QRZMcrcnSYvihQ01,Mt. Joy,indie folk,https://i.scdn.co/image/ab67616d0000b27319ed71aa39d8e1d791aa9af6,Dirty Love
0.528,0.552,5,-12.432,0,0.139,0.866,0.775,0.148,0.109,89.915,audio_features,4H49lgVTBhlNZSYd8GJyun,spotify:track:4H49lgVTBhlNZSYd8GJyun,https://api.spotify.com/v1/tracks/4H49lgVTBhlNZSYd8GJyun,https://api.spotify.com/v1/audio-analysis/4H49lgVTBhlNZSYd8GJyun,150600,4,2018-07-30T16:37:08Z,4tCAUy0WDsA7s7Qen29LZ4,Darius,undefined,https://i.scdn.co/image/ab67616d0000b27392bc70d981dc632a6da776f9,Hurt
0.237,0.412,4,-11.384,1,0.0303,0.0411,0.41,0.107,0.359,187.775,audio_features,1oackq0G7sMkxzbZmKnhdc,spotify:track:1oackq0G7sMkxzbZmKnhdc,https://api.spotify.com/v1/tracks/1oackq0G7sMkxzbZmKnhdc,https://api.spotify.com/v1/audio-analysis/1oackq0G7sMkxzbZmKnhdc,303297,4,2018-07-29T16:43:13Z,4PHMvWOz8ajjm2VVqsUDV9,Cigarettes After Sex,dream pop,https://i.scdn.co/image/ab67616d0000b2734ba9dd64e9be4de34407825d,Sesame Syrup
0.634,0.417,10,-9.311,1,0.0505,0.488,0.921,0.179,0.273,90.068,audio_features,7vUG3zzmFoO5kKktWTAT8s,spotify:track:7vUG3zzmFoO5kKktWTAT8s,https://api.spotify.com/v1/tracks/7vUG3zzmFoO5kKktWTAT8s,https://api.spotify.com/v1/audio-analysis/7vUG3zzmFoO5kKktWTAT8s,146667,4,2018-07-28T16:51:17Z,3vkJ9apqY0mirxNJnZTV6Q,Chromak,undefined,https://i.scdn.co/image/ab67616d0000b273ddd68e1dde9359242b7c9b44,Sunshower
0.386,0.448,6,-9.283,0,0.0346,0.00281,0.208,0.19,0.312,171.949,audio_features,32OOnYIynTXapf04ZKeG8w,spotify:track:32OOnYIynTXapf04ZKeG8w,https://api.spotify.com/v1/tracks/32OOnYIynTXapf04ZKeG8w,https://api.spotify.com/v1/audio-analysis/32OOnYIynTXapf04ZKeG8w,192760,4,2018-07-27T05:14:06Z,6dZnbKg3KzIR70RFsbeNWA,The Dig,shimmer pop,https://i.scdn.co/image/ab67616d0000b27300853a6069c5ba86a5a396af,Tired of Love
0.611,0.315,6,-10.25,1,0.0403,0.876,0.835,0.111,0.255,138.052,audio_features,175Huj6JeFWxAWsSZMQShy,spotify:track:175Huj6JeFWxAWsSZMQShy,https://api.spotify.com/v1/tracks/175Huj6JeFWxAWsSZMQShy,https://api.spotify.com/v1/audio-analysis/175Huj6JeFWxAWsSZMQShy,229514,4,2018-07-26T11:32:36Z,7GY63nD3mb67dK5rtEAqPi,Still Parade,one-person band,https://i.scdn.co/image/ab67616d0000b27383d7be92fc3aec987785fc4c,Kindness
0.398,0.559,9,-7.681,0,0.0995,0.664,0.0000186,0.649,0.139,122.344,audio_features,5qCkCYehsjLcYIPQn9HAZD,spotify:track:5qCkCYehsjLcYIPQn9HAZD,https://api.spotify.com/v1/tracks/5qCkCYehsjLcYIPQn9HAZD,https://api.spotify.com/v1/audio-analysis/5qCkCYehsjLcYIPQn9HAZD,205829,4,2018-07-25T13:07:48Z,5vCLYGwGrY462oTUZU17kS,pluko,indie electropop,https://i.scdn.co/image/ab67616d0000b273926504097faed32baae240e6,asleep (feat. MOONZz)
0.688,0.306,4,-11.322,0,0.0535,0.934,0.000109,0.0891,0.247,160.013,audio_features,1T21X4tMYC2aYJW7qwH8q9,spotify:track:1T21X4tMYC2aYJW7qwH8q9,https://api.spotify.com/v1/tracks/1T21X4tMYC2aYJW7qwH8q9,https://api.spotify.com/v1/audio-analysis/1T21X4tMYC2aYJW7qwH8q9,245495,4,2018-07-25T08:07:05Z,1i9xCz51Auu1kcwTcFLGAv,Nilüfer Yanya,art pop,https://i.scdn.co/image/ab67616d0000b27302227e12aeafcfa1c085d22e,Sliding Doors
0.639,0.334,5,-9.555,0,0.0299,0.157,0.00571,0.219,0.336,141.94,audio_features,7gHzQqpl0mzYjuZwR2oxH3,spotify:track:7gHzQqpl0mzYjuZwR2oxH3,https://api.spotify.com/v1/tracks/7gHzQqpl0mzYjuZwR2oxH3,https://api.spotify.com/v1/audio-analysis/7gHzQqpl0mzYjuZwR2oxH3,270747,3,2018-07-25T07:19:04Z,5ZOaem5Sy0GrXIhheya4uV,Gotts Street Park,british soul,https://i.scdn.co/image/ab67616d0000b273ec208252418eb187ead23be2,Love In Bad Company - Alternate Version
0.487,0.574,9,-8.644,1,0.033,0.908,0.064,0.109,0.0513,115.8,audio_features,2g4j4awqbp5vHycDnN0JMX,spotify:track:2g4j4awqbp5vHycDnN0JMX,https://api.spotify.com/v1/tracks/2g4j4awqbp5vHycDnN0JMX,https://api.spotify.com/v1/audio-analysis/2g4j4awqbp5vHycDnN0JMX,168082,4,2019-05-07T13:38:58Z,6hlrSY2TSoGeofaGlxKmTN,LAN Party,undefined,https://i.scdn.co/image/ab67616d0000b27322393f5ef9fd44eaaf95bbd4,Some People
0.604,0.762,2,-5.757,1,0.0311,0.00377,0.0201,0.449,0.698,89.981,audio_features,35skgcj6FERxuJLQxGBXcn,spotify:track:35skgcj6FERxuJLQxGBXcn,https://api.spotify.com/v1/tracks/35skgcj6FERxuJLQxGBXcn,https://api.spotify.com/v1/audio-analysis/35skgcj6FERxuJLQxGBXcn,327614,4,2019-05-06T19:16:00Z,2xJrw9O3QTfOTtTJbJUNHF,Inner Wave,indie garage rock,https://i.scdn.co/image/ab67616d0000b27315a890bc3d20a35297a4e4c5,Blacklight
0.666,0.296,1,-8.219,1,0.0286,0.533,0.25,0.0768,0.15,130.047,audio_features,42YrWn7KYjhJ2GfjTJ3HSY,spotify:track:42YrWn7KYjhJ2GfjTJ3HSY,https://api.spotify.com/v1/tracks/42YrWn7KYjhJ2GfjTJ3HSY,https://api.spotify.com/v1/audio-analysis/42YrWn7KYjhJ2GfjTJ3HSY,224714,3,2019-04-29T01:56:22Z,2q4teFR48HGFpkgjCPbXBi,Charlotte Day Wilson,alternative r&b,https://i.scdn.co/image/ab67616d0000b27331e03b8de9c07a1277bd0a72,Work
0.476,0.44,9,-8.198,0,0.0371,0.732,0.023,0.0773,0.161,149.389,audio_features,66H06L8hktjhduwRDWntDT,spotify:track:66H06L8hktjhduwRDWntDT,https://api.spotify.com/v1/tracks/66H06L8hktjhduwRDWntDT,https://api.spotify.com/v1/audio-analysis/66H06L8hktjhduwRDWntDT,283236,3,2019-04-28T21:45:41Z,2ICdqEf91Kc9FwdlLtB748,Sabrina Claudio,alternative r&b,https://i.scdn.co/image/ab67616d0000b27376165991d7aeecce3634f554,Stand Still
0.665,0.349,6,-11.459,1,0.0443,0.594,0.0105,0.109,0.244,123.031,audio_features,3pfuy1uQhG7g6Ttbo2Jh0N,spotify:track:3pfuy1uQhG7g6Ttbo2Jh0N,https://api.spotify.com/v1/tracks/3pfuy1uQhG7g6Ttbo2Jh0N,https://api.spotify.com/v1/audio-analysis/3pfuy1uQhG7g6Ttbo2Jh0N,203213,4,2019-04-28T19:37:38Z,1mgPd1tImqOwigGrrPHXE3,Omar Apollo,alternative r&b,https://i.scdn.co/image/ab67616d0000b273a90700d0d1960741f83b2a46,Trouble
0.477,0.488,10,-9.903,1,0.239,0.313,0.000237,0.335,0.435,77.494,audio_features,2vvhrhLJtlIawGCu91GYAI,spotify:track:2vvhrhLJtlIawGCu91GYAI,https://api.spotify.com/v1/tracks/2vvhrhLJtlIawGCu91GYAI,https://api.spotify.com/v1/audio-analysis/2vvhrhLJtlIawGCu91GYAI,185448,4,2019-04-25T15:35:55Z,5X0qkM3H23zrR5COTlIl1f,Ghost Loft,gauze pop,https://i.scdn.co/image/ab67616d0000b273a31f73dd2f3c4ffc06f6cbd3,Bless Up
0.376,0.258,9,-11.948,1,0.0623,0.788,0,0.338,0.178,159.328,audio_features,59gm7CvGkCYKyYlAVbFWhL,spotify:track:59gm7CvGkCYKyYlAVbFWhL,https://api.spotify.com/v1/tracks/59gm7CvGkCYKyYlAVbFWhL,https://api.spotify.com/v1/audio-analysis/59gm7CvGkCYKyYlAVbFWhL,162938,3,2019-04-24T17:00:51Z,5gR5Uytq1O2qMvMEszMdyW,Hubstcy,undefined,https://i.scdn.co/image/ab67616d0000b273fc06fe68f26def774fe4828c,Rainbows
0.529,0.322,10,-10.426,1,0.0571,0.838,0.799,0.096,0.358,72.022,audio_features,4htzeHRUyyBobjC57zcXwx,spotify:track:4htzeHRUyyBobjC57zcXwx,https://api.spotify.com/v1/tracks/4htzeHRUyyBobjC57zcXwx,https://api.spotify.com/v1/audio-analysis/4htzeHRUyyBobjC57zcXwx,210000,4,2019-04-24T00:43:11Z,2ODlc3R62HGoJAxM6vy2wg,rei brown,emo rap,https://i.scdn.co/image/ab67616d0000b273d237881fde20840dfe466e20,Lovers
0.666,0.258,11,-16.06,1,0.0665,0.492,0.697,0.393,0.116,79.987,audio_features,09JDriPdZKerJ7pmOhwbbj,spotify:track:09JDriPdZKerJ7pmOhwbbj,https://api.spotify.com/v1/tracks/09JDriPdZKerJ7pmOhwbbj,https://api.spotify.com/v1/audio-analysis/09JDriPdZKerJ7pmOhwbbj,156000,4,2019-04-23T18:19:35Z,51IXtWlo72Gso0o44r69am,w00ds,lo-fi beats,https://i.scdn.co/image/ab67616d0000b273186702aec9a3a1e4e9d24050,Auburn Eyes
0.559,0.507,1,-5.502,1,0.0437,0.412,0,0.268,0.48,81.829,audio_features,1rm9z2o1PgcJHIYL6nx0VG,spotify:track:1rm9z2o1PgcJHIYL6nx0VG,https://api.spotify.com/v1/tracks/1rm9z2o1PgcJHIYL6nx0VG,https://api.spotify.com/v1/audio-analysis/1rm9z2o1PgcJHIYL6nx0VG,169827,4,2019-04-21T04:59:22Z,2q7EwuXduuQGDJrPYPVFyw,Jessie Reyez,alternative r&b,https://i.scdn.co/image/ece7c00bf6b10567b717c60af5cfccbd1d52ccee,Great One
0.36,0.257,7,-9.655,1,0.0315,0.0159,0.00512,0.226,0.13,76.972,audio_features,172rW45GEnGoJUuWfm1drt,spotify:track:172rW45GEnGoJUuWfm1drt,https://api.spotify.com/v1/tracks/172rW45GEnGoJUuWfm1drt,https://api.spotify.com/v1/audio-analysis/172rW45GEnGoJUuWfm1drt,212184,4,2019-04-21T04:59:08Z,16i5KnBjWgUtwOO7sVMnJB,Mitski,art pop,https://i.scdn.co/image/ab67616d0000b27351630f0f26aff5bbf9e10835,Your Best American Girl
0.495,0.102,3,-12.072,1,0.0697,0.766,0.907,0.0723,0.199,141.168,audio_features,6Ft1EN8s8xROpDkT8LXvTC,spotify:track:6Ft1EN8s8xROpDkT8LXvTC,https://api.spotify.com/v1/tracks/6Ft1EN8s8xROpDkT8LXvTC,https://api.spotify.com/v1/audio-analysis/6Ft1EN8s8xROpDkT8LXvTC,191875,4,2019-04-17T19:31:22Z,3u1k0CIc2zQdXxlhrBbPCV,Harris Cole,chillhop,https://i.scdn.co/image/cd71afef978e61e739d9efbdb5ba7fc0c5ab293f,larkspur
0.531,0.824,5,-3.896,0,0.135,0.111,0.00000105,0.169,0.447,144.025,audio_features,3ADcVVp0snoMi6kpDgDcDx,spotify:track:3ADcVVp0snoMi6kpDgDcDx,https://api.spotify.com/v1/tracks/3ADcVVp0snoMi6kpDgDcDx,https://api.spotify.com/v1/audio-analysis/3ADcVVp0snoMi6kpDgDcDx,196500,4,2019-04-15T16:38:34Z,5mbzXxNdNs4M5AvXP6X6Ic,Tanerélle,indie electropop,https://i.scdn.co/image/ab67616d0000b27351d8dd5e8a3858030e5417b4,Siren
0.324,0.558,9,-11.682,0,0.0853,0.0415,0.0407,0.529,0.0782,78.939,audio_features,1MeTaS9GUMhlOFqi05TiaL,spotify:track:1MeTaS9GUMhlOFqi05TiaL,https://api.spotify.com/v1/tracks/1MeTaS9GUMhlOFqi05TiaL,https://api.spotify.com/v1/audio-analysis/1MeTaS9GUMhlOFqi05TiaL,227591,5,2019-04-15T14:51:55Z,7MFqMpnO5HceGxLJs5jeB9,Tanerélle,indie electropop,https://i.scdn.co/image/ab67616d0000b273fcecd3caa404319926f7921c,Dalí
0.71,0.336,5,-9.235,0,0.151,0.725,0.00155,0.146,0.195,120.018,audio_features,6Dattmc7mttVOzTBj7SBFr,spotify:track:6Dattmc7mttVOzTBj7SBFr,https://api.spotify.com/v1/tracks/6Dattmc7mttVOzTBj7SBFr,https://api.spotify.com/v1/audio-analysis/6Dattmc7mttVOzTBj7SBFr,258000,4,2019-04-14T23:04:56Z,48Rbz64JEhwkolw7opDoBF,Tanerélle,indie electropop,https://i.scdn.co/image/ab67616d0000b2738f4951547dcdbb028e546831,Dreamgirl
0.407,0.292,7,-9.909,0,0.0974,0.914,0.00133,0.121,0.0828,78.69,audio_features,32riCSZnnkRHjyBuXFEaz5,spotify:track:32riCSZnnkRHjyBuXFEaz5,https://api.spotify.com/v1/tracks/32riCSZnnkRHjyBuXFEaz5,https://api.spotify.com/v1/audio-analysis/32riCSZnnkRHjyBuXFEaz5,168272,3,2019-04-14T23:00:12Z,6xDpFIf3aDrCmwdZhhCVg8,Tanerélle,indie electropop,https://i.scdn.co/image/ab67616d0000b2731534591c6cbbb3d8a6404a96,Love from NGC 7318
0.756,0.344,8,-12.897,1,0.145,0.501,0.296,0.116,0.528,75.949,audio_features,1W5M1SmZPe5Ya9I332NzQb,spotify:track:1W5M1SmZPe5Ya9I332NzQb,https://api.spotify.com/v1/tracks/1W5M1SmZPe5Ya9I332NzQb,https://api.spotify.com/v1/audio-analysis/1W5M1SmZPe5Ya9I332NzQb,191053,4,2019-04-12T19:44:33Z,4GvPIYo1tSlmKELS6pADla,Dylan Rockoff,nashville singer-songwriter,https://i.scdn.co/image/ab67616d0000b273524af1b55ce1c01e2fbc952a,The Greenest Leaf
0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,audio_features,0lsRatBUs9HNIZAmoGABzk,spotify:track:0lsRatBUs9HNIZAmoGABzk,https://api.spotify.com/v1/tracks/0lsRatBUs9HNIZAmoGABzk,https://api.spotify.com/v1/audio-analysis/0lsRatBUs9HNIZAmoGABzk,184060,4,2019-04-12T19:44:07Z,3WSazrD65bFptRnMvnesVH,SHAED,electropop,https://i.scdn.co/image/ab67616d0000b273a1f207de5b29461e5f873a21,Trampoline
0.661,0.539,0,-10.402,1,0.0325,0.0784,0.744,0.17,0.304,129.974,audio_features,7GuB62q3BOTTrjc9cQhNTs,spotify:track:7GuB62q3BOTTrjc9cQhNTs,https://api.spotify.com/v1/tracks/7GuB62q3BOTTrjc9cQhNTs,https://api.spotify.com/v1/audio-analysis/7GuB62q3BOTTrjc9cQhNTs,232775,4,2019-04-11T18:36:39Z,12RLi6QvW8CT0lse174pfU,Ardency,undefined,https://i.scdn.co/image/ab67616d0000b2734dadaac7750b01c078c3347c,The Ones That Miss Me
0.615,0.33,11,-10.47,1,0.0335,0.677,0.0000021,0.108,0.414,139.921,audio_features,50FlqClYHkgHwizMFOYpCb,spotify:track:50FlqClYHkgHwizMFOYpCb,https://api.spotify.com/v1/tracks/50FlqClYHkgHwizMFOYpCb,https://api.spotify.com/v1/audio-analysis/50FlqClYHkgHwizMFOYpCb,173500,4,2019-04-11T15:02:57Z,4qTkt7h9DdYKyuohRW2hBl,Fenne Lily,bristol indie,https://i.scdn.co/image/ab67616d0000b273625c913da3bab1f1a1f9878a,Car Park
0.763,0.324,11,-9.812,0,0.0363,0.167,0.539,0.0953,0.55,129,audio_features,7LojZEp9PhfPm8oViFiHJi,spotify:track:7LojZEp9PhfPm8oViFiHJi,https://api.spotify.com/v1/tracks/7LojZEp9PhfPm8oViFiHJi,https://api.spotify.com/v1/audio-analysis/7LojZEp9PhfPm8oViFiHJi,223613,4,2019-04-05T17:09:00Z,7oHE3deAufBE5ZvJPwLaER,LEISURE,auckland indie,https://i.scdn.co/image/ab67616d0000b273549b979834f720b6f26fe358,Falling
0.804,0.164,4,-14.07,1,0.0492,0.0365,0.831,0.0927,0.419,126.953,audio_features,5nKSxq2yNgQLtgzqJxPn41,spotify:track:5nKSxq2yNgQLtgzqJxPn41,https://api.spotify.com/v1/tracks/5nKSxq2yNgQLtgzqJxPn41,https://api.spotify.com/v1/audio-analysis/5nKSxq2yNgQLtgzqJxPn41,196500,4,2019-04-03T19:26:09Z,0FBkB6e7deadNGBxQCpQc0,Sleepy Fish,chillhop,https://i.scdn.co/image/e679a351b106693e32cdd9acd0abd3976110fbba,i wish it would never stop snowing
0.479,0.452,4,-14.67,0,0.149,0.65,0.378,0.379,0.152,52.294,audio_features,3yM1SaSngFZCla4gOOUn2a,spotify:track:3yM1SaSngFZCla4gOOUn2a,https://api.spotify.com/v1/tracks/3yM1SaSngFZCla4gOOUn2a,https://api.spotify.com/v1/audio-analysis/3yM1SaSngFZCla4gOOUn2a,162016,3,2019-04-03T01:09:04Z,0vvAkditit7Z95Y85iu3dV,Flovry,lo-fi beats,https://i.scdn.co/image/ab67616d0000b2739d446bdd00531bc0f2da487d,Car Radio
0.476,0.621,6,-9.756,0,0.176,0.717,0.938,0.276,0.215,82.048,audio_features,0Uc6MFYDGWCjVqLcItDNx4,spotify:track:0Uc6MFYDGWCjVqLcItDNx4,https://api.spotify.com/v1/tracks/0Uc6MFYDGWCjVqLcItDNx4,https://api.spotify.com/v1/audio-analysis/0Uc6MFYDGWCjVqLcItDNx4,192256,4,2019-04-01T14:26:36Z,6fhZk3c9CkVFgYvDzjZDIV,Robot Orchestra,chillhop,https://i.scdn.co/image/eb55c27a944ea573d0e3808720f2febc49888920,Thinking of You
0.429,0.272,7,-16.095,1,0.0314,0.745,0.87,0.103,0.0531,90.785,audio_features,2DrrxuNOhnpqJXLH36eR1S,spotify:track:2DrrxuNOhnpqJXLH36eR1S,https://api.spotify.com/v1/tracks/2DrrxuNOhnpqJXLH36eR1S,https://api.spotify.com/v1/audio-analysis/2DrrxuNOhnpqJXLH36eR1S,178260,4,2019-03-28T17:08:04Z,0cruHSkBmlUqwXDFxyAGl8,Barnes Blvd.,lo-fi beats,https://i.scdn.co/image/ab67616d0000b2735f19050327c81b2cdb5f38a9,Joan of Arc.
0.379,0.478,8,-9,0,0.0891,0.503,0,0.201,0.109,120.115,audio_features,7pvTLJOjJPbS97gnTfH6uH,spotify:track:7pvTLJOjJPbS97gnTfH6uH,https://api.spotify.com/v1/tracks/7pvTLJOjJPbS97gnTfH6uH,https://api.spotify.com/v1/audio-analysis/7pvTLJOjJPbS97gnTfH6uH,234030,4,2019-03-26T17:59:47Z,0kNrzprSSLlySAkL6Ya4UW,Icarus Moth,undefined,https://i.scdn.co/image/ab67616d0000b2733b6dafa178fc55a9af40bcbd,Don't
0.653,0.34,2,-7.251,1,0.03,0.364,0.00092,0.0993,0.149,107.951,audio_features,27mBHDw4ojlGDnwRCao4le,spotify:track:27mBHDw4ojlGDnwRCao4le,https://api.spotify.com/v1/tracks/27mBHDw4ojlGDnwRCao4le,https://api.spotify.com/v1/audio-analysis/27mBHDw4ojlGDnwRCao4le,241589,4,2019-03-26T06:02:51Z,2ICdqEf91Kc9FwdlLtB748,Sabrina Claudio,alternative r&b,https://i.scdn.co/image/ab67616d0000b27376165991d7aeecce3634f554,Wanna Know
0.75,0.365,7,-6.741,1,0.0372,0.202,0.0082,0.122,0.101,89.981,audio_features,14KP6cmTImZmrcAC5m0Azd,spotify:track:14KP6cmTImZmrcAC5m0Azd,https://api.spotify.com/v1/tracks/14KP6cmTImZmrcAC5m0Azd,https://api.spotify.com/v1/audio-analysis/14KP6cmTImZmrcAC5m0Azd,237747,4,2019-03-25T23:39:34Z,6blMxezujKgPe8HjHNveuG,Young the Giant,indie pop,https://i.scdn.co/image/ab67616d0000b2731cce1764a83486d563410c5a,Call Me Back
0.582,0.888,2,-4.669,1,0.037,0.00808,0.0011,0.21,0.582,104.963,audio_features,0bme9ZPFMSKDoEXXTnA7zC,spotify:track:0bme9ZPFMSKDoEXXTnA7zC,https://api.spotify.com/v1/tracks/0bme9ZPFMSKDoEXXTnA7zC,https://api.spotify.com/v1/audio-analysis/0bme9ZPFMSKDoEXXTnA7zC,202000,4,2019-03-25T13:29:20Z,1tfGhEOAc6ormPeUeEuZMP,Laureline,hopebeat,https://i.scdn.co/image/ab67616d0000b2737c1161f23053940f54d31e0d,I Love You
0.453,0.308,1,-12.603,1,0.0418,0.0193,0.0159,0.0943,0.0622,132.049,audio_features,5AW63QhgUbMeozGVK9dBeE,spotify:track:5AW63QhgUbMeozGVK9dBeE,https://api.spotify.com/v1/tracks/5AW63QhgUbMeozGVK9dBeE,https://api.spotify.com/v1/audio-analysis/5AW63QhgUbMeozGVK9dBeE,130914,4,2019-03-25T05:18:56Z,5RaeWiQTjDEhhnBgkLQhRe,Late June,vapor soul,https://i.scdn.co/image/ab67616d0000b27323eb63333bfa1b16fc408401,When You're Around
0.551,0.731,6,-9.014,0,0.0271,0.117,0.272,0.266,0.308,100,audio_features,4maUCzKk55PwT8D7qT34gx,spotify:track:4maUCzKk55PwT8D7qT34gx,https://api.spotify.com/v1/tracks/4maUCzKk55PwT8D7qT34gx,https://api.spotify.com/v1/audio-analysis/4maUCzKk55PwT8D7qT34gx,201974,4,2019-03-24T20:59:10Z,7roxptc0x0bVtbXN2rwiHL,slenderbodies,electropop,https://i.scdn.co/image/ab67616d0000b27355a28aa5af0c5e7a12f4fdbd,pink hue
0.706,0.369,5,-13.813,0,0.336,0.335,0.000106,0.104,0.648,87.439,audio_features,1Bc8EtZ9P0ALZf2wRTW6l1,spotify:track:1Bc8EtZ9P0ALZf2wRTW6l1,https://api.spotify.com/v1/tracks/1Bc8EtZ9P0ALZf2wRTW6l1,https://api.spotify.com/v1/audio-analysis/1Bc8EtZ9P0ALZf2wRTW6l1,198171,3,2019-03-24T20:55:11Z,6Foz3cMNOZE16skOO6Gq0Q,Taiyo Ky,undefined,https://i.scdn.co/image/ab67616d0000b2735abfbada6ab228c384b852e4,And I Feel Like
0.592,0.151,11,-14.161,1,0.0332,0.912,0.696,0.109,0.291,127.344,audio_features,6IGq3RtjQ7o25MvImbKzRQ,spotify:track:6IGq3RtjQ7o25MvImbKzRQ,https://api.spotify.com/v1/tracks/6IGq3RtjQ7o25MvImbKzRQ,https://api.spotify.com/v1/audio-analysis/6IGq3RtjQ7o25MvImbKzRQ,211500,4,2019-03-22T22:32:00Z,7DVkaDX0Y47rRsJqgvHjyh,Novo Amor,ambient folk,https://i.scdn.co/image/ab67616d0000b2736e9e75904ae72c715b4713c7,No Fun
0.71,0.294,0,-10.087,1,0.0293,0.866,0.461,0.0986,0.252,102.966,audio_features,4A42IVVAE2MjJ0I7Hbm8N0,spotify:track:4A42IVVAE2MjJ0I7Hbm8N0,https://api.spotify.com/v1/tracks/4A42IVVAE2MjJ0I7Hbm8N0,https://api.spotify.com/v1/audio-analysis/4A42IVVAE2MjJ0I7Hbm8N0,214752,4,2019-03-21T21:39:09Z,550D21zD5dpdPfVwZnWssz,Mcevoy,canadian contemporary r&b,https://i.scdn.co/image/ab67616d0000b273f9dd0cfe557c14560dc3f069,Sad Eyes
0.729,0.338,5,-12.816,1,0.116,0.892,0.000295,0.118,0.184,119.345,audio_features,3XstzgzP0rp3bzElEnRVHv,spotify:track:3XstzgzP0rp3bzElEnRVHv,https://api.spotify.com/v1/tracks/3XstzgzP0rp3bzElEnRVHv,https://api.spotify.com/v1/audio-analysis/3XstzgzP0rp3bzElEnRVHv,234595,4,2019-03-07T15:37:35Z,0qQKOuHPlCPKaNgeOh3ytH,Mac Ayres,alternative r&b,https://i.scdn.co/image/3717b39f380c0773eac685a4a1d62e8c7efae5c5,Slow Down
0.651,0.33,7,-10.967,1,0.0439,0.909,0.0000783,0.0895,0.182,120.168,audio_features,4bmgkxZahcCH4vhKtuUaAD,spotify:track:4bmgkxZahcCH4vhKtuUaAD,https://api.spotify.com/v1/tracks/4bmgkxZahcCH4vhKtuUaAD,https://api.spotify.com/v1/audio-analysis/4bmgkxZahcCH4vhKtuUaAD,150047,4,2019-03-03T22:37:30Z,2y8pHsjjQLS7rHEy9Co1pq,Madson.,undefined,https://i.scdn.co/image/ab67616d0000b27389f0aefc9fc2249e75d6e104,Kill the Voice Inside Your Head
0.526,0.829,2,-7.872,1,0.0323,0.0331,0.33,0.184,0.485,124.997,audio_features,5HtnaU8ulzHWpXX5GE9lEs,spotify:track:5HtnaU8ulzHWpXX5GE9lEs,https://api.spotify.com/v1/tracks/5HtnaU8ulzHWpXX5GE9lEs,https://api.spotify.com/v1/audio-analysis/5HtnaU8ulzHWpXX5GE9lEs,236604,4,2019-03-02T20:15:22Z,4yTrv0fZ9rBmWaE4yltjvp,Dolores,undefined,https://i.scdn.co/image/ab67616d0000b273ea8fa8ddc4565f2adf749da1,Falling out of Time
0.724,0.513,7,-8.279,0,0.0434,0.307,0.00135,0.168,0.262,118,audio_features,5IhlaQkulH1tqHSvymWYg1,spotify:track:5IhlaQkulH1tqHSvymWYg1,https://api.spotify.com/v1/tracks/5IhlaQkulH1tqHSvymWYg1,https://api.spotify.com/v1/audio-analysis/5IhlaQkulH1tqHSvymWYg1,266282,4,2019-02-25T21:01:34Z,2arjolbfMTkg3svipyJOGb,Mansionair,aussietronica,https://i.scdn.co/image/ab67616d0000b273dded7677960802f923caa9bf,We Could Leave
0.494,0.266,2,-12.17,1,0.0353,0.805,0.011,0.0672,0.19,124.019,audio_features,5lptZN4ZOWun7XlGwYK7gk,spotify:track:5lptZN4ZOWun7XlGwYK7gk,https://api.spotify.com/v1/tracks/5lptZN4ZOWun7XlGwYK7gk,https://api.spotify.com/v1/audio-analysis/5lptZN4ZOWun7XlGwYK7gk,216113,4,2019-02-25T20:56:37Z,6IXleesQBgg9nw9oiMVbdn,Matthew Pinder,undefined,https://i.scdn.co/image/ab67616d0000b2735ede64ad90ca84495370284c,Golden Hour
0.358,0.336,11,-12.191,0,0.126,0.564,0.00000737,0.218,0.232,78.391,audio_features,4QzfSBabqN1tz2MotOWsV2,spotify:track:4QzfSBabqN1tz2MotOWsV2,https://api.spotify.com/v1/tracks/4QzfSBabqN1tz2MotOWsV2,https://api.spotify.com/v1/audio-analysis/4QzfSBabqN1tz2MotOWsV2,157805,4,2019-02-24T00:45:08Z,5d6JBWO0RpkGCzBpW4vNJB,Austin Blue,undefined,https://i.scdn.co/image/ab67616d0000b273c282955f6b56d237f3586c71,The Mirror on Your Phone
0.783,0.669,1,-2.975,1,0.036,0.00783,0.689,0.0706,0.104,90.994,audio_features,4iCZf1t0ZNUz6DSdDJ7Nif,spotify:track:4iCZf1t0ZNUz6DSdDJ7Nif,https://api.spotify.com/v1/tracks/4iCZf1t0ZNUz6DSdDJ7Nif,https://api.spotify.com/v1/audio-analysis/4iCZf1t0ZNUz6DSdDJ7Nif,193187,4,2019-02-22T22:13:07Z,7MDDN22bZLTmmXBJ50jrrG,Bronze Whale,indie electropop,https://i.scdn.co/image/ab67616d0000b273bf7066d4383f56cfc28b1a35,Warm
